Machine_ID,Machine_type,Year,Month,Day,Failures,Downtime_min,Operating_min,MTBF_min,MTTR_min,Availability_pct
Machine_09,Packaging,2015,December,18,0,0.0,627.1,,,100.0
Machine_09,Packaging,2015,December,19,1,29.3,627.1,627.1,29.3,95.33
Machine_09,Packaging,2015,December,20,1,27.5,627.1,627.1,27.5,95.61
Machine_09,Packaging,2015,December,21,0,0.0,627.1,,,100.0
Machine_09,Packaging,2015,December,22,1,29.2,627.1,627.1,29.2,95.34
Machine_09,Packaging,2015,December,23,1,29.2,627.1,627.1,29.2,95.34
Machine_09,Packaging,2015,December,24,0,0.2,627.1,,,99.97
Machine_09,Packaging,2015,December,25,1,28.9,627.1,627.1,28.9,95.39
Machine_09,Packaging,2015,December,26,1,28.5,627.1,627.1,28.5,95.46
Machine_09,Packaging,2015,December,27,0,0.0,627.1,,,100.0
Machine_09,Packaging,2015,December,28,3,90.2,627.1,209.0,30.1,85.62
Machine_09,Packaging,2015,December,29,2,58.0,627.1,313.6,29.0,90.75
Machine_09,Packaging,2015,December,30,5,148.4,627.1,125.4,29.7,76.34
Machine_09,Packaging,2015,December,31,0,0.0,627.1,,,100.0
Machine_09,Packaging,2016,January,1,3,83.9,603.9,201.3,28.0,86.11
Machine_09,Packaging,2016,January,2,0,0.0,603.9,,,100.0
Machine_09,Packaging,2016,January,3,1,27.3,603.9,603.9,27.3,95.48
Machine_09,Packaging,2016,January,4,0,0.5,603.9,,,99.92
Machine_09,Packaging,2016,January,5,0,0.0,603.9,,,100.0
Machine_09,Packaging,2016,January,6,2,56.5,603.9,301.9,28.2,90.64
Machine_09,Packaging,2016,January,7,1,27.7,603.9,603.9,27.7,95.41
Machine_09,Packaging,2016,January,8,0,1.0,603.9,,,99.83
Machine_09,Packaging,2016,January,9,0,3.1,603.9,,,99.49
Machine_09,Packaging,2016,January,10,0,0.0,603.9,,,100.0
Machine_09,Packaging,2016,January,11,0,3.4,603.9,,,99.44
Machine_09,Packaging,2016,January,12,4,112.8,603.9,151.0,28.2,81.32
Machine_09,Packaging,2016,January,13,1,28.3,603.9,603.9,28.3,95.31
Machine_09,Packaging,2016,January,14,0,2.1,603.9,,,99.65
Machine_09,Packaging,2016,January,15,0,0.0,603.9,,,100.0
Machine_09,Packaging,2016,January,16,1,25.4,603.9,603.9,25.4,95.79
Machine_09,Packaging,2016,January,17,1,28.2,603.9,603.9,28.2,95.33
Machine_09,Packaging,2016,January,18,2,55.8,603.9,301.9,27.9,90.76
Machine_09,Packaging,2016,January,19,4,112.8,603.9,151.0,28.2,81.32
Machine_09,Packaging,2016,January,20,1,28.0,603.9,603.9,28.0,95.36
Machine_09,Packaging,2016,January,21,0,0.2,603.9,,,99.97
Machine_09,Packaging,2016,January,22,0,0.0,603.9,,,100.0
Machine_09,Packaging,2016,January,23,0,0.0,603.9,,,100.0
Machine_09,Packaging,2016,January,24,0,0.0,603.9,,,100.0
Machine_09,Packaging,2016,January,25,2,55.8,603.9,301.9,27.9,90.76
Machine_09,Packaging,2016,January,26,0,1.0,603.9,,,99.83
Machine_09,Packaging,2016,January,27,2,55.8,603.9,301.9,27.9,90.76
Machine_09,Packaging,2016,January,28,2,55.5,603.9,301.9,27.8,90.81
Machine_09,Packaging,2016,January,29,0,0.0,603.9,,,100.0
Machine_09,Packaging,2016,January,30,0,0.0,603.9,,,100.0
Machine_09,Packaging,2016,January,31,1,27.7,603.9,603.9,27.7,95.41
Machine_09,Packaging,2016,February,1,0,0.7,595.9,,,99.88
Machine_09,Packaging,2016,February,2,1,40.6,595.9,595.9,40.6,93.19
Machine_09,Packaging,2016,February,3,0,0.3,595.9,,,99.95
Machine_09,Packaging,2016,February,4,0,0.0,595.9,,,100.0
Machine_09,Packaging,2016,February,5,2,79.6,595.9,297.9,39.8,86.64
Machine_09,Packaging,2016,February,6,0,0.0,595.9,,,100.0
Machine_09,Packaging,2016,February,7,0,1.6,595.9,,,99.73
Machine_09,Packaging,2016,February,8,0,0.0,595.9,,,100.0
Machine_09,Packaging,2016,February,9,0,0.0,595.9,,,100.0
Machine_09,Packaging,2016,February,10,1,39.0,595.9,595.9,39.0,93.46
Machine_09,Packaging,2016,February,11,1,39.0,595.9,595.9,39.0,93.46
Machine_09,Packaging,2016,February,12,0,0.0,595.9,,,100.0
Machine_09,Packaging,2016,February,13,2,78.6,595.9,297.9,39.3,86.81
Machine_09,Packaging,2016,February,14,2,79.1,595.9,297.9,39.5,86.73
Machine_09,Packaging,2016,February,15,1,38.4,595.9,595.9,38.4,93.56
Machine_09,Packaging,2016,February,16,0,0.6,595.9,,,99.9
Machine_09,Packaging,2016,February,17,0,0.2,595.9,,,99.97
Machine_09,Packaging,2016,February,18,0,0.7,595.9,,,99.88
Machine_09,Packaging,2016,February,19,0,0.0,595.9,,,100.0
Machine_09,Packaging,2016,February,20,0,0.0,595.9,,,100.0
Machine_09,Packaging,2016,February,21,0,0.0,595.9,,,100.0
Machine_09,Packaging,2016,February,22,0,0.0,595.9,,,100.0
Machine_09,Packaging,2016,February,23,1,39.4,595.9,595.9,39.4,93.39
Machine_09,Packaging,2016,February,24,1,39.7,595.9,595.9,39.7,93.34
Machine_09,Packaging,2016,February,25,3,118.3,595.9,198.6,39.4,80.15
Machine_09,Packaging,2016,February,26,1,39.2,595.9,595.9,39.2,93.42
Machine_09,Packaging,2016,February,27,0,1.3,595.9,,,99.78
Machine_09,Packaging,2016,February,28,0,1.7,595.9,,,99.71
Machine_09,Packaging,2016,February,29,1,39.7,595.9,595.9,39.7,93.34
Machine_09,Packaging,2016,March,1,1,21.5,603.9,603.9,21.5,96.44
Machine_09,Packaging,2016,March,2,1,23.2,603.9,603.9,23.2,96.16
Machine_09,Packaging,2016,March,3,1,23.8,603.9,603.9,23.8,96.06
Machine_09,Packaging,2016,March,4,1,23.0,603.9,603.9,23.0,96.19
Machine_09,Packaging,2016,March,5,2,44.0,603.9,301.9,22.0,92.71
Machine_09,Packaging,2016,March,6,1,23.0,603.9,603.9,23.0,96.19
Machine_09,Packaging,2016,March,7,1,23.2,603.9,603.9,23.2,96.16
Machine_09,Packaging,2016,March,8,1,21.6,603.9,603.9,21.6,96.42
Machine_09,Packaging,2016,March,9,1,23.8,603.9,603.9,23.8,96.06
Machine_09,Packaging,2016,March,10,1,23.9,603.9,603.9,23.9,96.04
Machine_09,Packaging,2016,March,11,1,23.6,603.9,603.9,23.6,96.09
Machine_09,Packaging,2016,March,12,2,45.7,603.9,301.9,22.9,92.43
Machine_09,Packaging,2016,March,13,0,1.4,603.9,,,99.77
Machine_09,Packaging,2016,March,14,0,0.7,603.9,,,99.88
Machine_09,Packaging,2016,March,15,1,24.2,603.9,603.9,24.2,95.99
Machine_09,Packaging,2016,March,16,0,2.2,603.9,,,99.64
Machine_09,Packaging,2016,March,17,0,0.0,603.9,,,100.0
Machine_09,Packaging,2016,March,18,2,43.4,603.9,301.9,21.7,92.81
Machine_09,Packaging,2016,March,19,1,24.7,603.9,603.9,24.7,95.91
Machine_09,Packaging,2016,March,20,0,0.3,603.9,,,99.95
Machine_09,Packaging,2016,March,21,2,46.0,603.9,301.9,23.0,92.38
Machine_09,Packaging,2016,March,22,1,22.5,603.9,603.9,22.5,96.27
Machine_09,Packaging,2016,March,23,0,1.4,603.9,,,99.77
Machine_09,Packaging,2016,March,24,1,22.7,603.9,603.9,22.7,96.24
Machine_09,Packaging,2016,March,25,3,69.5,603.9,201.3,23.2,88.49
Machine_09,Packaging,2016,March,26,0,1.1,603.9,,,99.82
Machine_09,Packaging,2016,March,27,1,22.0,603.9,603.9,22.0,96.36
Machine_09,Packaging,2016,March,28,0,1.0,603.9,,,99.83
Machine_09,Packaging,2016,March,29,5,112.7,603.9,120.8,22.5,81.34
Machine_09,Packaging,2016,March,30,2,45.0,603.9,301.9,22.5,92.55
Machine_09,Packaging,2016,March,31,5,113.9,603.9,120.8,22.8,81.14
Machine_09,Packaging,2016,April,1,1,26.0,600.0,600.0,26.0,95.67
Machine_09,Packaging,2016,April,2,0,0.0,600.0,,,100.0
Machine_09,Packaging,2016,April,3,0,0.0,600.0,,,100.0
Machine_09,Packaging,2016,April,4,3,80.0,600.0,200.0,26.7,86.67
Machine_09,Packaging,2016,April,5,0,0.0,600.0,,,100.0
Machine_09,Packaging,2016,April,6,0,1.3,600.0,,,99.78
Machine_09,Packaging,2016,April,7,1,26.9,600.0,600.0,26.9,95.52
Machine_09,Packaging,2016,April,8,1,26.0,600.0,600.0,26.0,95.67
Machine_09,Packaging,2016,April,9,0,0.7,600.0,,,99.88
Machine_09,Packaging,2016,April,10,0,0.0,600.0,,,100.0
Machine_09,Packaging,2016,April,11,3,82.8,600.0,200.0,27.6,86.2
Machine_09,Packaging,2016,April,12,1,26.6,600.0,600.0,26.6,95.57
Machine_09,Packaging,2016,April,13,1,27.2,600.0,600.0,27.2,95.47
Machine_09,Packaging,2016,April,14,1,28.2,600.0,600.0,28.2,95.3
Machine_09,Packaging,2016,April,15,0,0.0,600.0,,,100.0
Machine_09,Packaging,2016,April,16,2,54.3,600.0,300.0,27.1,90.95
Machine_09,Packaging,2016,April,17,1,26.5,600.0,600.0,26.5,95.58
Machine_09,Packaging,2016,April,18,0,0.0,600.0,,,100.0
Machine_09,Packaging,2016,April,19,2,55.0,600.0,300.0,27.5,90.83
Machine_09,Packaging,2016,April,20,1,26.7,600.0,600.0,26.7,95.55
Machine_09,Packaging,2016,April,21,0,0.0,600.0,,,100.0
Machine_09,Packaging,2016,April,22,5,136.1,600.0,120.0,27.2,77.32
Machine_09,Packaging,2016,April,23,1,27.7,600.0,600.0,27.7,95.38
Machine_09,Packaging,2016,April,24,0,0.0,600.0,,,100.0
Machine_09,Packaging,2016,April,25,0,2.0,600.0,,,99.67
Machine_09,Packaging,2016,April,26,1,25.6,600.0,600.0,25.6,95.73
Machine_09,Packaging,2016,April,27,1,26.3,600.0,600.0,26.3,95.62
Machine_09,Packaging,2016,April,28,3,83.0,600.0,200.0,27.7,86.17
Machine_09,Packaging,2016,April,29,0,0.0,600.0,,,100.0
Machine_09,Packaging,2016,April,30,0,1.1,600.0,,,99.82
Machine_09,Packaging,2016,May,1,2,67.3,627.1,313.6,33.6,89.27
Machine_09,Packaging,2016,May,2,3,99.4,627.1,209.0,33.1,84.15
Machine_09,Packaging,2016,May,3,2,67.3,627.1,313.6,33.6,89.27
Machine_09,Packaging,2016,May,4,1,34.1,627.1,627.1,34.1,94.56
Machine_09,Packaging,2016,May,5,0,2.2,627.1,,,99.65
Machine_09,Packaging,2016,May,6,1,32.4,627.1,627.1,32.4,94.83
Machine_09,Packaging,2016,May,7,0,0.3,627.1,,,99.95
Machine_09,Packaging,2016,May,8,1,32.1,627.1,627.1,32.1,94.88
Machine_09,Packaging,2016,May,9,0,0.0,627.1,,,100.0
Machine_09,Packaging,2016,May,10,0,1.4,627.1,,,99.78
Machine_09,Packaging,2016,May,11,0,0.0,627.1,,,100.0
Machine_09,Packaging,2016,May,12,0,0.0,627.1,,,100.0
Machine_09,Packaging,2016,May,13,2,68.6,627.1,313.6,34.3,89.06
Machine_09,Packaging,2016,May,14,2,65.7,627.1,313.6,32.9,89.52
Machine_09,Packaging,2016,May,15,0,2.2,627.1,,,99.65
Machine_09,Packaging,2016,May,16,0,1.3,627.1,,,99.79
Machine_09,Packaging,2016,May,17,1,35.5,627.1,627.1,35.5,94.34
Machine_09,Packaging,2016,May,18,1,32.0,627.1,627.1,32.0,94.9
Machine_09,Packaging,2016,May,19,0,2.4,627.1,,,99.62
Machine_09,Packaging,2016,May,20,2,66.5,627.1,313.6,33.2,89.4
Machine_09,Packaging,2016,May,21,1,32.0,627.1,627.1,32.0,94.9
Machine_09,Packaging,2016,May,22,0,0.8,627.1,,,99.87
Machine_09,Packaging,2016,May,23,0,0.0,627.1,,,100.0
Machine_09,Packaging,2016,May,24,1,31.8,627.1,627.1,31.8,94.93
Machine_09,Packaging,2016,May,25,1,31.3,627.1,627.1,31.3,95.01
Machine_09,Packaging,2016,May,26,0,0.0,627.1,,,100.0
Machine_09,Packaging,2016,May,27,0,0.0,627.1,,,100.0
Machine_09,Packaging,2016,May,28,1,34.2,627.1,627.1,34.2,94.55
Machine_09,Packaging,2016,May,29,1,30.9,627.1,627.1,30.9,95.07
Machine_09,Packaging,2016,May,30,0,0.0,627.1,,,100.0
Machine_09,Packaging,2016,May,31,0,0.0,627.1,,,100.0
Machine_09,Packaging,2016,June,1,0,1.3,624.0,,,99.79
Machine_09,Packaging,2016,June,2,1,24.3,624.0,624.0,24.3,96.11
Machine_09,Packaging,2016,June,3,3,75.0,624.0,208.0,25.0,87.98
Machine_09,Packaging,2016,June,4,5,121.1,624.0,124.8,24.2,80.59
Machine_09,Packaging,2016,June,5,3,73.6,624.0,208.0,24.5,88.21
Machine_09,Packaging,2016,June,6,2,48.7,624.0,312.0,24.4,92.2
Machine_09,Packaging,2016,June,7,0,0.0,624.0,,,100.0
Machine_09,Packaging,2016,June,8,1,26.0,624.0,624.0,26.0,95.83
Machine_09,Packaging,2016,June,9,0,0.8,624.0,,,99.87
Machine_09,Packaging,2016,June,10,0,1.6,624.0,,,99.74
Machine_09,Packaging,2016,June,11,0,0.0,624.0,,,100.0
Machine_09,Packaging,2016,June,12,1,25.6,624.0,624.0,25.6,95.9
Machine_09,Packaging,2016,June,13,1,25.9,624.0,624.0,25.9,95.85
Machine_09,Packaging,2016,June,14,0,2.2,624.0,,,99.65
Machine_09,Packaging,2016,June,15,0,0.0,624.0,,,100.0
Machine_09,Packaging,2016,June,16,0,0.0,624.0,,,100.0
Machine_09,Packaging,2016,June,17,2,47.9,624.0,312.0,23.9,92.32
Machine_09,Packaging,2016,June,18,0,2.3,624.0,,,99.63
Machine_09,Packaging,2016,June,19,2,48.8,624.0,312.0,24.4,92.18
Machine_09,Packaging,2016,June,20,0,0.0,624.0,,,100.0
Machine_09,Packaging,2016,June,21,0,0.4,624.0,,,99.94
Machine_09,Packaging,2016,June,22,0,0.0,624.0,,,100.0
Machine_09,Packaging,2016,June,23,1,22.2,624.0,624.0,22.2,96.44
Machine_09,Packaging,2016,June,24,1,24.9,624.0,624.0,24.9,96.01
Machine_09,Packaging,2016,June,25,0,0.1,624.0,,,99.98
Machine_09,Packaging,2016,June,26,0,0.0,624.0,,,100.0
Machine_09,Packaging,2016,June,27,1,26.3,624.0,624.0,26.3,95.79
Machine_09,Packaging,2016,June,28,1,25.7,624.0,624.0,25.7,95.88
Machine_09,Packaging,2016,June,29,2,49.7,624.0,312.0,24.9,92.04
Machine_09,Packaging,2016,June,30,1,24.2,624.0,624.0,24.2,96.12
Machine_09,Packaging,2016,July,1,3,110.1,627.1,209.0,36.7,82.44
Machine_09,Packaging,2016,July,2,1,35.4,627.1,627.1,35.4,94.35
Machine_09,Packaging,2016,July,3,1,38.3,627.1,627.1,38.3,93.89
Machine_09,Packaging,2016,July,4,0,0.0,627.1,,,100.0
Machine_09,Packaging,2016,July,5,0,0.0,627.1,,,100.0
Machine_09,Packaging,2016,July,6,0,0.0,627.1,,,100.0
Machine_09,Packaging,2016,July,7,1,38.1,627.1,627.1,38.1,93.92
Machine_09,Packaging,2016,July,8,1,38.1,627.1,627.1,38.1,93.92
Machine_09,Packaging,2016,July,9,2,72.6,627.1,313.6,36.3,88.42
Machine_09,Packaging,2016,July,10,1,36.6,627.1,627.1,36.6,94.16
Machine_09,Packaging,2016,July,11,0,2.2,627.1,,,99.65
Machine_09,Packaging,2016,July,12,1,40.9,627.1,627.1,40.9,93.48
Machine_09,Packaging,2016,July,13,2,72.6,627.1,313.6,36.3,88.42
Machine_09,Packaging,2016,July,14,0,0.0,627.1,,,100.0
Machine_09,Packaging,2016,July,15,1,36.4,627.1,627.1,36.4,94.2
Machine_09,Packaging,2016,July,16,0,0.2,627.1,,,99.97
Machine_09,Packaging,2016,July,17,0,2.1,627.1,,,99.67
Machine_09,Packaging,2016,July,18,0,2.6,627.1,,,99.59
Machine_09,Packaging,2016,July,19,3,111.3,627.1,209.0,37.1,82.25
Machine_09,Packaging,2016,July,20,0,1.9,627.1,,,99.7
Machine_09,Packaging,2016,July,21,0,0.0,627.1,,,100.0
Machine_09,Packaging,2016,July,22,1,37.5,627.1,627.1,37.5,94.02
Machine_09,Packaging,2016,July,23,2,72.4,627.1,313.6,36.2,88.45
Machine_09,Packaging,2016,July,24,0,0.0,627.1,,,100.0
Machine_09,Packaging,2016,July,25,0,0.0,627.1,,,100.0
Machine_09,Packaging,2016,July,26,2,74.5,627.1,313.6,37.2,88.12
Machine_09,Packaging,2016,July,27,0,0.0,627.1,,,100.0
Machine_09,Packaging,2016,July,28,1,34.6,627.1,627.1,34.6,94.48
Machine_09,Packaging,2016,July,29,0,1.0,627.1,,,99.84
Machine_09,Packaging,2016,July,30,0,0.3,627.1,,,99.95
Machine_09,Packaging,2016,July,31,0,0.5,627.1,,,99.92
Machine_09,Packaging,2016,August,1,1,34.1,580.6,580.6,34.1,94.13
Machine_09,Packaging,2016,August,2,1,34.1,580.6,580.6,34.1,94.13
Machine_09,Packaging,2016,August,3,2,67.2,580.6,290.3,33.6,88.43
Machine_09,Packaging,2016,August,4,1,31.7,580.6,580.6,31.7,94.54
Machine_09,Packaging,2016,August,5,0,0.0,580.6,,,100.0
Machine_09,Packaging,2016,August,6,0,3.2,580.6,,,99.45
Machine_09,Packaging,2016,August,7,0,0.8,580.6,,,99.86
Machine_09,Packaging,2016,August,8,3,100.2,580.6,193.5,33.4,82.74
Machine_09,Packaging,2016,August,9,0,0.9,580.6,,,99.84
Machine_09,Packaging,2016,August,10,0,2.1,580.6,,,99.64
Machine_09,Packaging,2016,August,11,1,33.3,580.6,580.6,33.3,94.26
Machine_09,Packaging,2016,August,12,0,0.8,580.6,,,99.86
Machine_09,Packaging,2016,August,13,0,0.0,580.6,,,100.0
Machine_09,Packaging,2016,August,14,3,100.4,580.6,193.5,33.5,82.71
Machine_09,Packaging,2016,August,15,1,33.8,580.6,580.6,33.8,94.18
Machine_09,Packaging,2016,August,16,2,66.4,580.6,290.3,33.2,88.56
Machine_09,Packaging,2016,August,17,2,67.3,580.6,290.3,33.6,88.41
Machine_09,Packaging,2016,August,18,0,0.0,580.6,,,100.0
Machine_09,Packaging,2016,August,19,1,32.4,580.6,580.6,32.4,94.42
Machine_09,Packaging,2016,August,20,1,35.7,580.6,580.6,35.7,93.85
Machine_09,Packaging,2016,August,21,1,32.1,580.6,580.6,32.1,94.47
Machine_09,Packaging,2016,August,22,0,0.9,580.6,,,99.84
Machine_09,Packaging,2016,August,23,0,0.4,580.6,,,99.93
Machine_09,Packaging,2016,August,24,0,0.6,580.6,,,99.9
Machine_09,Packaging,2016,August,25,0,0.0,580.6,,,100.0
Machine_09,Packaging,2016,August,26,3,98.0,580.6,193.5,32.7,83.12
Machine_09,Packaging,2016,August,27,1,34.4,580.6,580.6,34.4,94.08
Machine_09,Packaging,2016,August,28,0,3.1,580.6,,,99.47
Machine_09,Packaging,2016,August,29,2,66.4,580.6,290.3,33.2,88.56
Machine_09,Packaging,2016,August,30,1,35.1,580.6,580.6,35.1,93.95
Machine_09,Packaging,2016,August,31,1,33.8,580.6,580.6,33.8,94.18
Machine_09,Packaging,2016,September,1,0,0.0,624.0,,,100.0
Machine_09,Packaging,2016,September,2,0,0.0,624.0,,,100.0
Machine_09,Packaging,2016,September,3,0,0.0,624.0,,,100.0
Machine_09,Packaging,2016,September,4,2,58.9,624.0,312.0,29.4,90.56
Machine_09,Packaging,2016,September,5,1,26.6,624.0,624.0,26.6,95.74
Machine_09,Packaging,2016,September,6,3,85.6,624.0,208.0,28.5,86.28
Machine_09,Packaging,2016,September,7,3,86.4,624.0,208.0,28.8,86.15
Machine_09,Packaging,2016,September,8,1,27.5,624.0,624.0,27.5,95.59
Machine_09,Packaging,2016,September,9,0,0.9,624.0,,,99.86
Machine_09,Packaging,2016,September,10,0,1.8,624.0,,,99.71
Machine_09,Packaging,2016,September,11,0,0.3,624.0,,,99.95
Machine_09,Packaging,2016,September,12,1,29.0,624.0,624.0,29.0,95.35
Machine_09,Packaging,2016,September,13,0,0.9,624.0,,,99.86
Machine_09,Packaging,2016,September,14,1,28.4,624.0,624.0,28.4,95.45
Machine_09,Packaging,2016,September,15,4,112.9,624.0,156.0,28.2,81.91
Machine_09,Packaging,2016,September,16,0,0.0,624.0,,,100.0
Machine_09,Packaging,2016,September,17,1,28.6,624.0,624.0,28.6,95.42
Machine_09,Packaging,2016,September,18,1,26.0,624.0,624.0,26.0,95.83
Machine_09,Packaging,2016,September,19,0,1.9,624.0,,,99.7
Machine_09,Packaging,2016,September,20,1,29.1,624.0,624.0,29.1,95.34
Machine_09,Packaging,2016,September,21,2,56.9,624.0,312.0,28.4,90.88
Machine_09,Packaging,2016,September,22,1,28.6,624.0,624.0,28.6,95.42
Machine_09,Packaging,2016,September,23,1,30.6,624.0,624.0,30.6,95.1
Machine_09,Packaging,2016,September,24,2,55.5,624.0,312.0,27.8,91.11
Machine_09,Packaging,2016,September,25,0,2.0,624.0,,,99.68
Machine_09,Packaging,2016,September,26,0,0.0,624.0,,,100.0
Machine_09,Packaging,2016,September,27,2,56.9,624.0,312.0,28.4,90.88
Machine_09,Packaging,2016,September,28,0,0.4,624.0,,,99.94
Machine_09,Packaging,2016,September,29,2,57.5,624.0,312.0,28.8,90.79
Machine_09,Packaging,2016,September,30,1,27.3,624.0,624.0,27.3,95.62
Machine_09,Packaging,2016,October,1,0,0.9,627.1,,,99.86
Machine_09,Packaging,2016,October,2,0,0.0,627.1,,,100.0
Machine_09,Packaging,2016,October,3,0,0.0,627.1,,,100.0
Machine_09,Packaging,2016,October,4,0,1.0,627.1,,,99.84
Machine_09,Packaging,2016,October,5,1,45.8,627.1,627.1,45.8,92.7
Machine_09,Packaging,2016,October,6,0,0.4,627.1,,,99.94
Machine_09,Packaging,2016,October,7,0,0.0,627.1,,,100.0
Machine_09,Packaging,2016,October,8,2,89.3,627.1,313.6,44.6,85.76
Machine_09,Packaging,2016,October,9,0,2.6,627.1,,,99.59
Machine_09,Packaging,2016,October,10,1,43.8,627.1,627.1,43.8,93.02
Machine_09,Packaging,2016,October,11,1,44.5,627.1,627.1,44.5,92.9
Machine_09,Packaging,2016,October,12,0,0.4,627.1,,,99.94
Machine_09,Packaging,2016,October,13,1,48.6,627.1,627.1,48.6,92.25
Machine_09,Packaging,2016,October,14,1,45.1,627.1,627.1,45.1,92.81
Machine_09,Packaging,2016,October,15,0,2.6,627.1,,,99.59
Machine_09,Packaging,2016,October,16,0,0.0,627.1,,,100.0
Machine_09,Packaging,2016,October,17,0,0.0,627.1,,,100.0
Machine_09,Packaging,2016,October,18,0,0.0,627.1,,,100.0
Machine_09,Packaging,2016,October,19,0,0.2,627.1,,,99.97
Machine_09,Packaging,2016,October,20,1,46.6,627.1,627.1,46.6,92.57
Machine_09,Packaging,2016,October,21,0,2.3,627.1,,,99.63
Machine_09,Packaging,2016,October,22,1,44.2,627.1,627.1,44.2,92.95
Machine_09,Packaging,2016,October,23,0,1.0,627.1,,,99.84
Machine_09,Packaging,2016,October,24,3,134.8,627.1,209.0,44.9,78.5
Machine_09,Packaging,2016,October,25,1,45.7,627.1,627.1,45.7,92.71
Machine_09,Packaging,2016,October,26,0,0.0,627.1,,,100.0
Machine_09,Packaging,2016,October,27,0,1.8,627.1,,,99.71
Machine_09,Packaging,2016,October,28,2,89.1,627.1,313.6,44.5,85.79
Machine_09,Packaging,2016,October,29,2,88.7,627.1,313.6,44.4,85.86
Machine_09,Packaging,2016,October,30,0,0.1,627.1,,,99.98
Machine_09,Packaging,2016,October,31,2,89.5,627.1,313.6,44.8,85.73
Machine_09,Packaging,2016,November,1,2,40.2,624.0,312.0,20.1,93.56
Machine_09,Packaging,2016,November,2,0,1.7,624.0,,,99.73
Machine_09,Packaging,2016,November,3,1,19.7,624.0,624.0,19.7,96.84
Machine_09,Packaging,2016,November,4,1,21.8,624.0,624.0,21.8,96.51
Machine_09,Packaging,2016,November,5,0,1.2,624.0,,,99.81
Machine_09,Packaging,2016,November,6,1,21.1,624.0,624.0,21.1,96.62
Machine_09,Packaging,2016,November,7,0,1.7,624.0,,,99.73
Machine_09,Packaging,2016,November,8,0,1.2,624.0,,,99.81
Machine_09,Packaging,2016,November,9,1,21.1,624.0,624.0,21.1,96.62
Machine_09,Packaging,2016,November,10,1,20.1,624.0,624.0,20.1,96.78
Machine_09,Packaging,2016,November,11,1,20.7,624.0,624.0,20.7,96.68
Machine_09,Packaging,2016,November,12,0,0.0,624.0,,,100.0
Machine_09,Packaging,2016,November,13,0,0.2,624.0,,,99.97
Machine_09,Packaging,2016,November,14,0,0.0,624.0,,,100.0
Machine_09,Packaging,2016,November,15,2,41.4,624.0,312.0,20.7,93.37
Machine_09,Packaging,2016,November,16,1,20.5,624.0,624.0,20.5,96.71
Machine_09,Packaging,2016,November,17,3,62.0,624.0,208.0,20.7,90.06
Machine_09,Packaging,2016,November,18,2,41.5,624.0,312.0,20.8,93.35
Machine_09,Packaging,2016,November,19,1,21.8,624.0,624.0,21.8,96.51
Machine_09,Packaging,2016,November,20,1,21.6,624.0,624.0,21.6,96.54
Machine_09,Packaging,2016,November,21,2,41.2,624.0,312.0,20.6,93.4
Machine_09,Packaging,2016,November,22,1,20.5,624.0,624.0,20.5,96.71
Machine_09,Packaging,2016,November,23,1,23.0,624.0,624.0,23.0,96.31
Machine_09,Packaging,2016,November,24,3,63.6,624.0,208.0,21.2,89.81
Machine_09,Packaging,2016,November,25,4,83.6,624.0,156.0,20.9,86.6
Machine_09,Packaging,2016,November,26,2,42.6,624.0,312.0,21.3,93.17
Machine_09,Packaging,2016,November,27,0,0.0,624.0,,,100.0
Machine_09,Packaging,2016,November,28,1,21.6,624.0,624.0,21.6,96.54
Machine_09,Packaging,2016,November,29,0,0.2,624.0,,,99.97
Machine_09,Packaging,2016,November,30,1,19.2,624.0,624.0,19.2,96.92
Machine_09,Packaging,2016,December,1,1,27.7,627.1,627.1,27.7,95.58
Machine_09,Packaging,2016,December,2,1,26.0,627.1,627.1,26.0,95.85
Machine_09,Packaging,2016,December,3,2,56.6,627.1,313.6,28.3,90.97
Machine_09,Packaging,2016,December,4,1,27.5,627.1,627.1,27.5,95.61
Machine_09,Packaging,2016,December,5,1,27.3,627.1,627.1,27.3,95.65
Machine_09,Packaging,2016,December,6,1,26.8,627.1,627.1,26.8,95.73
Machine_09,Packaging,2016,December,7,3,84.0,627.1,209.0,28.0,86.61
Machine_09,Packaging,2016,December,8,1,28.7,627.1,627.1,28.7,95.42
Machine_09,Packaging,2016,December,9,0,0.0,627.1,,,100.0
Machine_09,Packaging,2016,December,10,2,55.9,627.1,313.6,27.9,91.09
Machine_09,Packaging,2016,December,11,0,2.0,627.1,,,99.68
Machine_09,Packaging,2016,December,12,0,0.0,627.1,,,100.0
Machine_09,Packaging,2016,December,13,1,29.6,627.1,627.1,29.6,95.28
Machine_09,Packaging,2016,December,14,1,29.0,627.1,627.1,29.0,95.38
Machine_09,Packaging,2016,December,15,1,27.8,627.1,627.1,27.8,95.57
Machine_09,Packaging,2016,December,16,2,55.7,627.1,313.6,27.9,91.12
Machine_09,Packaging,2016,December,17,1,28.5,627.1,627.1,28.5,95.46
Machine_09,Packaging,2016,December,18,0,0.0,627.1,,,100.0
Machine_09,Packaging,2016,December,19,0,0.0,627.1,,,100.0
Machine_09,Packaging,2016,December,20,0,1.6,627.1,,,99.74
Machine_09,Packaging,2016,December,21,2,56.8,627.1,313.6,28.4,90.94
Machine_09,Packaging,2016,December,22,2,59.4,627.1,313.6,29.7,90.53
Machine_09,Packaging,2016,December,23,0,1.3,627.1,,,99.79
Machine_09,Packaging,2016,December,24,0,0.0,627.1,,,100.0
